x,y,threat
-4.7,-1,1.50112
-4.6,-1,1.59181
-4.5,-1,1.69097
-4.4,-1,1.7977
-4.3,-1,1.91078
-4.2,-1,2.02871
-4.1,-1,2.14982
-4,-1,2.27236
-3.9,-1,2.39467
-3.8,-1,2.51536
-3.7,-1,2.6335
-3.6,-1,2.74879
-3.5,-1,2.86174
-3.4,-1,2.97381
-3.3,-1,3.08749
-3.2,-1,3.20627
-3.1,-1,3.3346
-3,-1,3.47768
-2.9,-1,3.64123
-2.8,-1,3.8311
-2.7,-1,4.05283
-2.6,-1,4.3112
-2.5,-1,4.60973
-2.4,-1,4.95015
-2.3,-1,5.33205
-2.2,-1,5.75249
-2.1,-1,6.20584
-2,-1,6.68376
-1.9,-1,7.17535
-1.8,-1,7.66751
-1.7,-1,8.14547
-1.6,-1,8.59348
-1.5,-1,8.9956
-1.4,-1,9.33658
-1.3,-1,9.60273
-1.2,-1,9.7827
-1.1,-1,9.86816
-1,-1,9.85434
-0.9,-1,9.74028
-0.8,-1,9.52888
-0.7,-1,9.22679
-0.6,-1,8.84394
-0.5,-1,8.39303
-0.4,-1,7.88879
-0.3,-1,7.34726
-0.2,-1,6.78493
-0.1,-1,6.21809
0,-1,5.66211
0.1,-1,5.13099
0.2,-1,4.63689
0.3,-1,4.19003
0.4,-1,3.79852
0.5,-1,3.46846
0.6,-1,3.20408
0.7,-1,3.00795
0.8,-1,2.88119
0.9,-1,2.82376
1,-1,2.83461
1.1,-1,2.91188
1.2,-1,3.05297
1.3,-1,3.25459
1.4,-1,3.51275
1.5,-1,3.82271
1.6,-1,4.17889
1.7,-1,4.57476
1.8,-1,5.00284
1.9,-1,5.45461
2,-1,5.9206
2.1,-1,6.39046
2.2,-1,6.85316
2.3,-1,7.29727
2.4,-1,7.71128
2.5,-1,8.084
2.6,-1,8.40498
2.7,-1,8.66494
2.8,-1,8.85615
2.9,-1,8.9728
3,-1,9.01125
3.1,-1,8.9702
3.2,-1,8.85077
3.3,-1,8.65639
3.4,-1,8.39267
3.5,-1,8.06712
3.6,-1,7.68875
3.7,-1,7.2677
3.8,-1,6.81474
3.9,-1,6.34086
4,-1,5.8568
4.1,-1,5.37268
4.2,-1,4.89765
4.3,-1,4.43965
4.4,-1,4.00527
4.5,-1,3.59962
4.6,-1,3.22636
4.7,-1,2.88771
4.8,-1,2.58465
4.9,-1,2.31701
5,-1,2.08368
-5,-0.9,1.31705
-4.9,-0.9,1.38769
-4.8,-0.9,1.46853
-4.7,-0.9,1.55965
-4.6,-0.9,1.66078
-4.5,-0.9,1.77127
-4.4,-0.9,1.89007
-4.3,-0.9,2.01575
-4.2,-0.9,2.14656
-4.1,-0.9,2.2805
-4,-0.9,2.41548
-3.9,-0.9,2.54945
-3.8,-0.9,2.68064
-3.7,-0.9,2.8077
-3.6,-0.9,2.92995
-3.5,-0.9,3.04757
-3.4,-0.9,3.1617
-3.3,-0.9,3.27458
-3.2,-0.9,3.38954
-3.1,-0.9,3.51094
-3,-0.9,3.64397
-2.9,-0.9,3.79442
-2.8,-0.9,3.96827
-2.7,-0.9,4.17131
-2.6,-0.9,4.4086
-2.5,-0.9,4.68398
-2.4,-0.9,4.99961
-2.3,-0.9,5.35549
-2.2,-0.9,5.74914
-2.1,-0.9,6.17541
-2,-0.9,6.62648
-1.9,-0.9,7.09193
-1.8,-0.9,7.55916
-1.7,-0.9,8.01388
-1.6,-0.9,8.44078
-1.5,-0.9,8.82433
-1.4,-0.9,9.14963
-1.3,-0.9,9.40326
-1.2,-0.9,9.57407
-1.1,-0.9,9.65383
-1,-0.9,9.63777
-0.9,-0.9,9.52484
-0.8,-0.9,9.31778
-0.7,-0.9,9.02294
-0.6,-0.9,8.64992
-0.5,-0.9,8.21103
-0.4,-0.9,7.72057
-0.3,-0.9,7.19413
-0.2,-0.9,6.64779
-0.1,-0.9,6.09742
0,-0.9,5.55807
0.1,-0.9,5.04342
0.2,-0.9,4.56547
0.3,-0.9,4.13429
0.4,-0.9,3.75798
0.5,-0.9,3.44269
0.6,-0.9,3.19282
0.7,-0.9,3.01113
0.8,-0.9,2.89906
0.9,-0.9,2.85687
1,-0.9,2.88386
1.1,-0.9,2.97851
1.2,-0.9,3.13851
1.3,-0.9,3.36083
1.4,-0.9,3.64166
1.5,-0.9,3.97631
1.6,-0.9,4.35915
1.7,-0.9,4.78351
1.8,-0.9,5.2416
1.9,-0.9,5.72452
2,-0.9,6.22227
2.1,-0.9,6.72389
2.2,-0.9,7.21769
2.3,-0.9,7.69152
2.4,-0.9,8.13315
2.5,-0.9,8.53068
2.6,-0.9,8.87301
2.7,-0.9,9.15026
2.8,-0.9,9.35424
2.9,-0.9,9.47878
3,-0.9,9.52003
3.1,-0.9,9.47664
3.2,-0.9,9.34979
3.3,-0.9,9.14318
3.4,-0.9,8.86278
3.5,-0.9,8.51658
3.6,-0.9,8.11418
3.7,-0.9,7.66636
3.8,-0.9,7.1846
3.9,-0.9,6.68059
4,-0.9,6.16574
4.1,-0.9,5.65082
4.2,-0.9,5.14557
4.3,-0.9,4.65844
4.4,-0.9,4.19643
4.5,-0.9,3.76498
4.6,-0.9,3.36797
4.7,-0.9,3.00779
4.8,-0.9,2.68545
4.9,-0.9,2.40078
5,-0.9,2.15261
-5,-0.8,1.34512
-4.9,-0.8,1.42198
-4.8,-0.8,1.50992
-4.7,-0.8,1.60901
-4.6,-0.8,1.71893
-4.5,-0.8,1.83894
-4.4,-0.8,1.96786
-4.3,-0.8,2.10408
-4.2,-0.8,2.24559
-4.1,-0.8,2.39014
-4,-0.8,2.53529
-3.9,-0.8,2.67867
-3.8,-0.8,2.81809
-3.7,-0.8,2.95184
-3.6,-0.8,3.07885
-3.5,-0.8,3.19892
-3.4,-0.8,3.31285
-3.3,-0.8,3.42258
-3.2,-0.8,3.5312
-3.1,-0.8,3.64286
-3,-0.8,3.76264
-2.9,-0.8,3.89627
-2.8,-0.8,4.04978
-2.7,-0.8,4.22903
-2.6,-0.8,4.4393
-2.5,-0.8,4.68471
-2.4,-0.8,4.96776
-2.3,-0.8,5.2889
-2.2,-0.8,5.6462
-2.1,-0.8,6.03513
-2,-0.8,6.44854
-1.9,-0.8,6.87677
-1.8,-0.8,7.30801
-1.7,-0.8,7.72876
-1.6,-0.8,8.12452
-1.5,-0.8,8.48052
-1.4,-0.8,8.78254
-1.3,-0.8,9.01772
-1.2,-0.8,9.17537
-1.1,-0.8,9.24755
-1,-0.8,9.2296
-0.9,-0.8,9.12039
-0.8,-0.8,8.92241
-0.7,-0.8,8.64161
-0.6,-0.8,8.28703
-0.5,-0.8,7.87029
-0.4,-0.8,7.40498
-0.3,-0.8,6.90587
-0.2,-0.8,6.38828
-0.1,-0.8,5.86735
0,-0.8,5.35743
0.1,-0.8,4.87167
0.2,-0.8,4.4216
0.3,-0.8,4.01699
0.4,-0.8,3.66576
0.5,-0.8,3.37403
0.6,-0.8,3.14627
0.7,-0.8,2.98546
0.8,-0.8,2.89332
0.9,-0.8,2.87046
1,-0.8,2.91658
1.1,-0.8,3.03054
1.2,-0.8,3.21041
1.3,-0.8,3.45349
1.4,-0.8,3.75619
1.5,-0.8,4.114
1.6,-0.8,4.52133
1.7,-0.8,4.97144
1.8,-0.8,5.45638
1.9,-0.8,5.96692
2,-0.8,6.49269
2.1,-0.8,7.02223
2.2,-0.8,7.54331
2.3,-0.8,8.04316
2.4,-0.8,8.50895
2.5,-0.8,8.92817
2.6,-0.8,9.28914
2.7,-0.8,9.58148
2.8,-0.8,9.79658
2.9,-0.8,9.92794
3,-0.8,9.97154
3.1,-0.8,9.92596
3.2,-0.8,9.79247
3.3,-0.8,9.57495
3.4,-0.8,9.27971
3.5,-0.8,8.91516
3.6,-0.8,8.49143
3.7,-0.8,8.01987
3.8,-0.8,7.51256
3.9,-0.8,6.98182
4,-0.8,6.43967
4.1,-0.8,5.89744
4.2,-0.8,5.3654
4.3,-0.8,4.85244
4.4,-0.8,4.36593
4.5,-0.8,3.9116
4.6,-0.8,3.49353
4.7,-0.8,3.11425
4.8,-0.8,2.77482
4.9,-0.8,2.47506
5,-0.8,2.21373
-5,-0.7,1.36602
-4.9,-0.7,1.4475
-4.8,-0.7,1.54071
-4.7,-0.7,1.6457
-4.6,-0.7,1.76212
-4.5,-0.7,1.88916
-4.4,-0.7,2.02552
-4.3,-0.7,2.16943
-4.2,-0.7,2.31872
-4.1,-0.7,2.47087
-4,-0.7,2.62319
-3.9,-0.7,2.773
-3.8,-0.7,2.91778
-3.7,-0.7,3.05545
-3.6,-0.7,3.1846
-3.5,-0.7,3.30466
-3.4,-0.7,3.41606
-3.3,-0.7,3.52042
-3.2,-0.7,3.62051
-3.1,-0.7,3.7202
-3,-0.7,3.82434
-2.9,-0.7,3.93851
-2.8,-0.7,4.06862
-2.7,-0.7,4.22055
-2.6,-0.7,4.39964
-2.5,-0.7,4.6102
-2.4,-0.7,4.85505
-2.3,-0.7,5.13508
-2.2,-0.7,5.44893
-2.1,-0.7,5.79278
-2,-0.7,6.16031
-1.9,-0.7,6.54281
-1.8,-0.7,6.92949
-1.7,-0.7,7.30794
-1.6,-0.7,7.66474
-1.5,-0.7,7.98619
-1.4,-0.7,8.25902
-1.3,-0.7,8.47124
-1.2,-0.7,8.6128
-1.1,-0.7,8.67622
-1,-0.7,8.65703
-0.9,-0.7,8.55407
-0.8,-0.7,8.36952
-0.7,-0.7,8.1088
-0.6,-0.7,7.7802
-0.5,-0.7,7.39446
-0.4,-0.7,6.96413
-0.3,-0.7,6.50292
-0.2,-0.7,6.02506
-0.1,-0.7,5.54466
0,-0.7,5.07513
0.1,-0.7,4.62881
0.2,-0.7,4.21656
0.3,-0.7,3.84767
0.4,-0.7,3.52975
0.5,-0.7,3.26879
0.6,-0.7,3.06929
0.7,-0.7,2.93441
0.8,-0.7,2.86615
0.9,-0.7,2.86552
1,-0.7,2.93263
1.1,-0.7,3.06679
1.2,-0.7,3.26652
1.3,-0.7,3.52947
1.4,-0.7,3.8524
1.5,-0.7,4.23101
1.6,-0.7,4.65987
1.7,-0.7,5.13225
1.8,-0.7,5.64012
1.9,-0.7,6.17407
2,-0.7,6.72344
2.1,-0.7,7.27642
2.2,-0.7,7.82032
2.3,-0.7,8.34193
2.4,-0.7,8.82789
2.5,-0.7,9.2652
2.6,-0.7,9.6417
2.7,-0.7,9.9466
2.8,-0.7,10.1709
2.9,-0.7,10.3079
3,-0.7,10.3534
3.1,-0.7,10.3059
3.2,-0.7,10.1667
3.3,-0.7,9.93991
3.4,-0.7,9.63209
3.5,-0.7,9.25202
3.6,-0.7,8.81024
3.7,-0.7,8.3186
3.8,-0.7,7.7897
3.9,-0.7,7.23636
4,-0.7,6.67113
4.1,-0.7,6.10583
4.2,-0.7,5.55114
4.3,-0.7,5.01636
4.4,-0.7,4.50915
4.5,-0.7,4.03548
4.6,-0.7,3.59963
4.7,-0.7,3.20421
4.8,-0.7,2.85033
4.9,-0.7,2.53782
5,-0.7,2.26537
-5,-0.6,1.37819
-4.9,-0.6,1.46235
-4.8,-0.6,1.55861
-4.7,-0.6,1.66701
-4.6,-0.6,1.78716
-4.5,-0.6,1.91821
-4.4,-0.6,2.05878
-4.3,-0.6,2.20699
-4.2,-0.6,2.36052
-4.1,-0.6,2.51671
-4,-0.6,2.67265
-3.9,-0.6,2.82543
-3.8,-0.6,2.97226
-3.7,-0.6,3.1108
-3.6,-0.6,3.23929
-3.5,-0.6,3.35683
-3.4,-0.6,3.46354
-3.3,-0.6,3.56065
-3.2,-0.6,3.65057
-3.1,-0.6,3.73686
-3,-0.6,3.82405
-2.9,-0.6,3.91743
-2.8,-0.6,4.02272
-2.7,-0.6,4.14564
-2.6,-0.6,4.29151
-2.5,-0.6,4.46474
-2.4,-0.6,4.66838
-2.3,-0.6,4.90373
-2.2,-0.6,5.16999
-2.1,-0.6,5.46411
-2,-0.6,5.78068
-1.9,-0.6,6.11207
-1.8,-0.6,6.44868
-1.7,-0.6,6.7794
-1.6,-0.6,7.09212
-1.5,-0.6,7.37442
-1.4,-0.6,7.61424
-1.3,-0.6,7.80062
-1.2,-0.6,7.92436
-1.1,-0.6,7.97854
-1,-0.6,7.95899
-0.9,-0.6,7.86452
-0.8,-0.6,7.69699
-0.7,-0.6,7.46119
-0.6,-0.6,7.16455
-0.5,-0.6,6.81671
-0.4,-0.6,6.42901
-0.3,-0.6,6.01386
-0.2,-0.6,5.58419
-0.1,-0.6,5.15284
0,-0.6,4.73208
0.1,-0.6,4.3332
0.2,-0.6,3.96627
0.3,-0.6,3.63993
0.4,-0.6,3.36138
0.5,-0.6,3.13638
0.6,-0.6,2.96943
0.7,-0.6,2.86382
0.8,-0.6,2.82185
0.9,-0.6,2.84491
1,-0.6,2.93359
1.1,-0.6,3.08768
1.2,-0.6,3.30616
1.3,-0.6,3.58714
1.4,-0.6,3.92774
1.5,-0.6,4.32397
1.6,-0.6,4.7706
1.7,-0.6,5.26102
1.8,-0.6,5.78719
1.9,-0.6,6.33965
2,-0.6,6.90755
2.1,-0.6,7.47885
2.2,-0.6,8.04055
2.3,-0.6,8.57907
2.4,-0.6,9.0807
2.5,-0.6,9.53205
2.6,-0.6,9.9206
2.7,-0.6,10.2352
2.8,-0.6,10.4667
2.9,-0.6,10.608
3,-0.6,10.6548
3.1,-0.6,10.6057
3.2,-0.6,10.462
3.3,-0.6,10.2278
3.4,-0.6,9.91002
3.5,-0.6,9.51767
3.6,-0.6,9.06165
3.7,-0.6,8.55416
3.8,-0.6,8.00821
3.9,-0.6,7.43705
4,-0.6,6.85363
4.1,-0.6,6.27013
4.2,-0.6,5.69759
4.3,-0.6,5.14559
4.4,-0.6,4.62206
4.5,-0.6,4.13315
4.6,-0.6,3.68327
4.7,-0.6,3.27513
4.8,-0.6,2.90987
4.9,-0.6,2.5873
5,-0.6,2.30608
-5,-0.5,1.38071
-4.9,-0.5,1.4654
-4.8,-0.5,1.56225
-4.7,-0.5,1.6713
-4.6,-0.5,1.79213
-4.5,-0.5,1.92387
-4.4,-0.5,2.06508
-4.3,-0.5,2.21386
-4.2,-0.5,2.36779
-4.1,-0.5,2.52413
-4,-0.5,2.67985
-3.9,-0.5,2.83188
-3.8,-0.5,2.9773
-3.7,-0.5,3.11352
-3.6,-0.5,3.23855
-3.5,-0.5,3.35122
-3.4,-0.5,3.45131
-3.3,-0.5,3.53973
-3.2,-0.5,3.61852
-3.1,-0.5,3.69084
-3,-0.5,3.76084
-2.9,-0.5,3.83345
-2.8,-0.5,3.91406
-2.7,-0.5,4.00817
-2.6,-0.5,4.12094
-2.5,-0.5,4.25676
-2.4,-0.5,4.41885
-2.3,-0.5,4.60882
-2.2,-0.5,4.82643
-2.1,-0.5,5.06936
-2,-0.5,5.33317
-1.9,-0.5,5.61135
-1.8,-0.5,5.89563
-1.7,-0.5,6.17629
-1.6,-0.5,6.44267
-1.5,-0.5,6.68379
-1.4,-0.5,6.88895
-1.3,-0.5,7.04837
-1.2,-0.5,7.15379
-1.1,-0.5,7.19899
-1,-0.5,7.18013
-0.9,-0.5,7.09603
-0.8,-0.5,6.9482
-0.7,-0.5,6.74076
-0.6,-0.5,6.48019
-0.5,-0.5,6.17496
-0.4,-0.5,5.83503
-0.3,-0.5,5.4714
-0.2,-0.5,5.09552
-0.1,-0.5,4.71881
0,-0.5,4.35224
0.1,-0.5,4.00598
0.2,-0.5,3.68912
0.3,-0.5,3.40957
0.4,-0.5,3.17403
0.5,-0.5,2.98796
0.6,-0.5,2.8558
0.7,-0.5,2.78096
0.8,-0.5,2.76602
0.9,-0.5,2.81277
1,-0.5,2.92226
1.1,-0.5,3.0948
1.2,-0.5,3.32988
1.3,-0.5,3.62607
1.4,-0.5,3.98092
1.5,-0.5,4.39079
1.6,-0.5,4.85069
1.7,-0.5,5.35422
1.8,-0.5,5.89344
1.9,-0.5,6.45889
2,-0.5,7.03968
2.1,-0.5,7.62362
2.2,-0.5,8.19755
2.3,-0.5,8.74768
2.4,-0.5,9.26004
2.5,-0.5,9.72098
2.6,-0.5,10.1178
2.7,-0.5,10.439
2.8,-0.5,10.6752
2.9,-0.5,10.8194
3,-0.5,10.8671
3.1,-0.5,10.8167
3.2,-0.5,10.6697
3.3,-0.5,10.4303
3.4,-0.5,10.1055
3.5,-0.5,9.70447
3.6,-0.5,9.2384
3.7,-0.5,8.71975
3.8,-0.5,8.16181
3.9,-0.5,7.57812
4,-0.5,6.98189
4.1,-0.5,6.3856
4.2,-0.5,5.80051
4.3,-0.5,5.23641
4.4,-0.5,4.7014
4.5,-0.5,4.20178
4.6,-0.5,3.74205
4.7,-0.5,3.32496
4.8,-0.5,2.9517
4.9,-0.5,2.62207
5,-0.5,2.33469
-5,-0.4,1.37337
-4.9,-0.4,1.45641
-4.8,-0.4,1.55136
-4.7,-0.4,1.65824
-4.6,-0.4,1.77665
-4.5,-0.4,1.90569
-4.4,-0.4,2.04394
-4.3,-0.4,2.18948
-4.2,-0.4,2.33993
-4.1,-0.4,2.49249
-4,-0.4,2.64414
-3.9,-0.4,2.79176
-3.8,-0.4,2.93234
-3.7,-0.4,3.06318
-3.6,-0.4,3.18214
-3.5,-0.4,3.28784
-3.4,-0.4,3.37979
-3.3,-0.4,3.45858
-3.2,-0.4,3.52589
-3.1,-0.4,3.58446
-3,-0.4,3.63803
-2.9,-0.4,3.69109
-2.8,-0.4,3.74863
-2.7,-0.4,3.81579
-2.6,-0.4,3.89749
-2.5,-0.4,3.998
-2.4,-0.4,4.1206
-2.3,-0.4,4.26714
-2.2,-0.4,4.43786
-2.1,-0.4,4.63113
-2,-0.4,4.84345
-1.9,-0.4,5.06946
-1.8,-0.4,5.30221
-1.7,-0.4,5.53341
-1.6,-0.4,5.75394
-1.5,-0.4,5.95432
-1.4,-0.4,6.12527
-1.3,-0.4,6.25827
-1.2,-0.4,6.34608
-1.1,-0.4,6.38321
-1,-0.4,6.36621
-0.9,-0.4,6.29392
-0.8,-0.4,6.16753
-0.7,-0.4,5.99046
-0.6,-0.4,5.76822
-0.5,-0.4,5.50804
-0.4,-0.4,5.21848
-0.3,-0.4,4.90903
-0.2,-0.4,4.58962
-0.1,-0.4,4.27018
0,-0.4,3.96031
0.1,-0.4,3.66895
0.2,-0.4,3.40417
0.3,-0.4,3.17306
0.4,-0.4,2.98174
0.5,-0.4,2.83537
0.6,-0.4,2.73822
0.7,-0.4,2.69382
0.8,-0.4,2.70502
0.9,-0.4,2.77398
1,-0.4,2.90225
1.1,-0.4,3.09064
1.2,-0.4,3.33915
1.3,-0.4,3.64686
1.4,-0.4,4.01175
1.5,-0.4,4.43056
1.6,-0.4,4.89862
1.7,-0.4,5.40976
1.8,-0.4,5.95623
1.9,-0.4,6.52866
2,-0.4,7.11621
2.1,-0.4,7.70669
2.2,-0.4,8.28689
2.3,-0.4,8.84293
2.4,-0.4,9.36074
2.5,-0.4,9.82654
2.6,-0.4,10.2274
2.7,-0.4,10.552
2.8,-0.4,10.7906
2.9,-0.4,10.9361
3,-0.4,10.9841
3.1,-0.4,10.9329
3.2,-0.4,10.7839
3.3,-0.4,10.5415
3.4,-0.4,10.2128
3.5,-0.4,9.80694
3.6,-0.4,9.33531
3.7,-0.4,8.81051
3.8,-0.4,8.24598
3.9,-0.4,7.6554
4,-0.4,7.05216
4.1,-0.4,6.44884
4.2,-0.4,5.85687
4.3,-0.4,5.28615
4.4,-0.4,4.74485
4.5,-0.4,4.23937
4.6,-0.4,3.77424
4.7,-0.4,3.35225
4.8,-0.4,2.97461
4.9,-0.4,2.6411
5,-0.4,2.35036
-5,-0.3,1.35675
-4.9,-0.3,1.43608
-4.8,-0.3,1.52677
-4.7,-0.3,1.62884
-4.6,-0.3,1.74189
-4.5,-0.3,1.86505
-4.4,-0.3,1.99694
-4.3,-0.3,2.13571
-4.2,-0.3,2.27902
-4.1,-0.3,2.42416
-4,-0.3,2.56818
-3.9,-0.3,2.70799
-3.8,-0.3,2.84062
-3.7,-0.3,2.96336
-3.6,-0.3,3.07399
-3.5,-0.3,3.171
-3.4,-0.3,3.25372
-3.3,-0.3,3.32244
-3.2,-0.3,3.37851
-3.1,-0.3,3.42426
-3,-0.3,3.46297
-2.9,-0.3,3.49865
-2.8,-0.3,3.53582
-2.7,-0.3,3.57922
-2.6,-0.3,3.6334
-2.5,-0.3,3.70245
-2.4,-0.3,3.78956
-2.3,-0.3,3.89678
-2.2,-0.3,4.0247
-2.1,-0.3,4.17234
-2,-0.3,4.33703
-1.9,-0.3,4.51454
-1.8,-0.3,4.69917
-1.7,-0.3,4.88408
-1.6,-0.3,5.06162
-1.5,-0.3,5.22383
-1.4,-0.3,5.36285
-1.3,-0.3,5.47142
-1.2,-0.3,5.54334
-1.1,-0.3,5.57387
-1,-0.3,5.55997
-0.9,-0.3,5.50052
-0.8,-0.3,5.39639
-0.7,-0.3,5.25035
-0.6,-0.3,5.06693
-0.5,-0.3,4.85216
-0.4,-0.3,4.61321
-0.3,-0.3,4.35807
-0.2,-0.3,4.09515
-0.1,-0.3,3.83289
0,-0.3,3.57952
0.1,-0.3,3.34272
0.2,-0.3,3.1295
0.3,-0.3,2.94612
0.4,-0.3,2.79806
0.5,-0.3,2.69009
0.6,-0.3,2.62635
0.7,-0.3,2.61043
0.8,-0.3,2.64538
0.9,-0.3,2.73378
1,-0.3,2.87762
1.1,-0.3,3.07824
1.2,-0.3,3.33616
1.3,-0.3,3.65094
1.4,-0.3,4.02102
1.5,-0.3,4.44352
1.6,-0.3,4.91413
1.7,-0.3,5.42695
1.8,-0.3,5.97447
1.9,-0.3,6.54752
2,-0.3,7.1354
2.1,-0.3,7.72603
2.2,-0.3,8.30627
2.3,-0.3,8.86229
2.4,-0.3,9.38004
2.5,-0.3,9.84577
2.6,-0.3,10.2466
2.7,-0.3,10.571
2.8,-0.3,10.8094
2.9,-0.3,10.9547
3,-0.3,11.0023
3.1,-0.3,10.9507
3.2,-0.3,10.8012
3.3,-0.3,10.5582
3.4,-0.3,10.2287
3.5,-0.3,9.82204
3.6,-0.3,9.34952
3.7,-0.3,8.82377
3.8,-0.3,8.25824
3.9,-0.3,7.66662
4,-0.3,7.06234
4.1,-0.3,6.45799
4.2,-0.3,5.86502
4.3,-0.3,5.29333
4.4,-0.3,4.75112
4.5,-0.3,4.24479
4.6,-0.3,3.77887
4.7,-0.3,3.35618
4.8,-0.3,2.97791
4.9,-0.3,2.64384
5,-0.3,2.35261
-5,-0.2,1.33209
-4.9,-0.2,1.40592
-4.8,-0.2,1.49031
-4.7,-0.2,1.58528
-4.6,-0.2,1.69045
-4.5,-0.2,1.80499
-4.4,-0.2,1.92761
-4.3,-0.2,2.05654
-4.2,-0.2,2.18959
-4.1,-0.2,2.32419
-4,-0.2,2.45754
-3.9,-0.2,2.58669
-3.8,-0.2,2.70879
-3.7,-0.2,2.8212
-3.6,-0.2,2.92174
-3.5,-0.2,3.00884
-3.4,-0.2,3.08168
-3.3,-0.2,3.14036
-3.2,-0.2,3.1859
-3.1,-0.2,3.22026
-3,-0.2,3.24623
-2.9,-0.2,3.26735
-2.8,-0.2,3.28763
-2.7,-0.2,3.31131
-2.6,-0.2,3.34255
-2.5,-0.2,3.38513
-2.4,-0.2,3.44212
-2.3,-0.2,3.51562
-2.2,-0.2,3.60652
-2.1,-0.2,3.71434
-2,-0.2,3.8372
-1.9,-0.2,3.97185
-1.8,-0.2,4.11377
-1.7,-0.2,4.25747
-1.6,-0.2,4.39673
-1.5,-0.2,4.52499
-1.4,-0.2,4.63576
-1.3,-0.2,4.72301
-1.2,-0.2,4.78156
-1.1,-0.2,4.80736
-1,-0.2,4.7978
-0.9,-0.2,4.75183
-0.8,-0.2,4.67001
-0.7,-0.2,4.55452
-0.6,-0.2,4.40896
-0.5,-0.2,4.23821
-0.4,-0.2,4.04814
-0.3,-0.2,3.84531
-0.2,-0.2,3.63668
-0.1,-0.2,3.42927
0,-0.2,3.22995
0.1,-0.2,3.0452
0.2,-0.2,2.88097
0.3,-0.2,2.74265
0.4,-0.2,2.63507
0.5,-0.2,2.56258
0.6,-0.2,2.52912
0.7,-0.2,2.5383
0.8,-0.2,2.59341
0.9,-0.2,2.69737
1,-0.2,2.85264
1.1,-0.2,3.06106
1.2,-0.2,3.32366
1.3,-0.2,3.64049
1.4,-0.2,4.01041
1.5,-0.2,4.43096
1.6,-0.2,4.89817
1.7,-0.2,5.40648
1.8,-0.2,5.94865
1.9,-0.2,6.51578
2,-0.2,7.0974
2.1,-0.2,7.68166
2.2,-0.2,8.25561
2.3,-0.2,8.8056
2.4,-0.2,9.31773
2.5,-0.2,9.7784
2.6,-0.2,10.1748
2.7,-0.2,10.4956
2.8,-0.2,10.7313
2.9,-0.2,10.8747
3,-0.2,10.9213
3.1,-0.2,10.8697
3.2,-0.2,10.7211
3.3,-0.2,10.4798
3.4,-0.2,10.1528
3.5,-0.2,9.74937
3.6,-0.2,9.28063
3.7,-0.2,8.75914
3.8,-0.2,8.19821
3.9,-0.2,7.61145
4,-0.2,7.01214
4.1,-0.2,6.41278
4.2,-0.2,5.8247
4.3,-0.2,5.25773
4.4,-0.2,4.72002
4.5,-0.2,4.21788
4.6,-0.2,3.75582
4.7,-0.2,3.33664
4.8,-0.2,2.9615
4.9,-0.2,2.63021
5,-0.2,2.34139
-5,-0.1,1.30117
-4.9,-0.1,1.36811
-4.8,-0.1,1.44463
-4.7,-0.1,1.53073
-4.6,-0.1,1.62605
-4.5,-0.1,1.72984
-4.4,-0.1,1.84092
-4.3,-0.1,1.95765
-4.2,-0.1,2.07804
-4.1,-0.1,2.19971
-4,-0.1,2.32008
-3.9,-0.1,2.43643
-3.8,-0.1,2.54608
-3.7,-0.1,2.64658
-3.6,-0.1,2.73584
-3.5,-0.1,2.8123
-3.4,-0.1,2.87511
-3.3,-0.1,2.92417
-3.2,-0.1,2.96025
-3.1,-0.1,2.98494
-3,-0.1,3.00062
-2.9,-0.1,3.0103
-2.8,-0.1,3.01747
-2.7,-0.1,3.02587
-2.6,-0.1,3.0392
-2.5,-0.1,3.0609
-2.4,-0.1,3.09382
-2.3,-0.1,3.14003
-2.2,-0.1,3.20061
-2.1,-0.1,3.2755
-2,-0.1,3.36347
-1.9,-0.1,3.46213
-1.8,-0.1,3.56803
-1.7,-0.1,3.67686
-1.6,-0.1,3.78371
-1.5,-0.1,3.88333
-1.4,-0.1,3.97049
-1.3,-0.1,4.04029
-1.2,-0.1,4.08846
-1.1,-0.1,4.11167
-1,-0.1,4.10767
-0.9,-0.1,4.07549
-0.8,-0.1,4.01545
-0.7,-0.1,3.92915
-0.6,-0.1,3.81938
-0.5,-0.1,3.68998
-0.4,-0.1,3.54561
-0.3,-0.1,3.39153
-0.2,-0.1,3.23336
-0.1,-0.1,3.07681
0,-0.1,2.92749
0.1,-0.1,2.7907
0.2,-0.1,2.67139
0.3,-0.1,2.57405
0.4,-0.1,2.50286
0.5,-0.1,2.46169
0.6,-0.1,2.45425
0.7,-0.1,2.48416
0.8,-0.1,2.55489
0.9,-0.1,2.66973
1,-0.1,2.83157
1.1,-0.1,3.04276
1.2,-0.1,3.30481
1.3,-0.1,3.61826
1.4,-0.1,3.98238
1.5,-0.1,4.39512
1.6,-0.1,4.85286
1.7,-0.1,5.35038
1.8,-0.1,5.88076
1.9,-0.1,6.43543
2,-0.1,7.00424
2.1,-0.1,7.57566
2.2,-0.1,8.13706
2.3,-0.1,8.67507
2.4,-0.1,9.1761
2.5,-0.1,9.62678
2.6,-0.1,10.0146
2.7,-0.1,10.3283
2.8,-0.1,10.5587
2.9,-0.1,10.6986
3,-0.1,10.7437
3.1,-0.1,10.6924
3.2,-0.1,10.5461
3.3,-0.1,10.3088
3.4,-0.1,9.98745
3.5,-0.1,9.59111
3.6,-0.1,9.13071
3.7,-0.1,8.61855
